date,os,country,spend,impressions,clicks,installs
2020-06-08,android,IM,0.01,9,0,0
2020-06-08,android,IN,7.49,6624,218,77
2020-06-08,android,IQ,18.88,21224,677,374
2020-06-08,android,IS,0.13,20,0,0
2020-06-08,android,IT,25.03,6144,75,30
2020-06-08,android,JE,0.02,9,0,0
2020-06-08,android,JO,0.23,223,4,1
2020-06-08,android,JP,5.88,339,6,1
2020-06-08,android,KE,3.96,726,27,14
2020-06-08,android,KH,2.31,1237,49,23
2020-06-08,android,KR,17.02,1056,26,6
2020-06-08,android,KW,0.39,133,3,1
2020-06-08,android,KZ,3.06,2059,48,12
2020-06-08,android,LA,0.12,150,3,1
2020-06-08,android,LB,3.64,1698,35,16
2020-06-08,android,LC,0.01,7,0,0
2020-06-08,android,LI,0.02,2,0,0
2020-06-08,android,LK,0.11,142,2,1
2020-06-08,android,LT,1.01,392,6,2
2020-06-08,android,LU,0.1,31,0,0
2020-06-08,android,LY,0.17,936,15,11
2020-06-08,android,MA,8.18,5106,93,51
2020-06-08,android,ME,0.03,28,0,0
2020-06-08,android,MF,0.01,5,0,0
2020-06-08,android,MG,0.02,11,0,1
2020-06-08,android,ML,0.03,22,1,0
2020-06-08,android,MM,1.01,1770,29,13
2020-06-08,android,MN,0.09,167,9,0
2020-06-08,android,MP,0.51,118,1,1
2020-06-08,android,MQ,0.1,20,2,1
2020-06-08,android,MU,2.93,622,12,3
2020-06-08,android,MV,0.24,115,3,1
2020-06-08,android,MX,9.08,5091,103,45
2020-06-08,android,MY,24.82,11445,206,75
2020-06-08,android,MZ,0.15,55,1,0
2020-06-08,android,NA,0.69,332,2,1
2020-06-08,android,NC,1.26,296,8,6
2020-06-08,android,NG,0.29,145,0,0
2020-06-08,android,NI,0.21,246,4,1
2020-06-08,android,NL,21.46,2178,34,17
2020-06-08,android,NO,18.76,1029,12,4
2020-06-08,android,NP,0.08,144,4,4
2020-06-08,android,NZ,6.7,653,5,3
2020-06-08,android,OM,0.18,96,3,1
2020-06-08,android,PA,3.19,815,17,7
2020-06-08,android,PE,3.76,2147,43,12
2020-06-08,android,PF,0.08,26,0,0
2020-06-08,android,PG,0.01,12,0,0
2020-06-08,android,PH,4.92,3503,72,37
2020-06-08,android,PK,1.31,1615,34,15
2020-06-08,android,PL,60.25,18042,191,80
2020-06-08,android,PR,0.91,332,4,0
2020-06-08,android,PS,0.29,303,12,5
2020-06-08,android,PT,2.59,976,18,5
2020-06-08,android,PW,0.03,12,1,0
2020-06-08,android,QA,5.55,919,25,11
2020-06-08,android,RE,5.31,1053,15,3
2020-06-08,android,RO,10.03,4339,57,24
2020-06-08,android,RU,52.87,14085,262,82
2020-06-08,android,SA,8.52,2190,30,18
2020-06-08,android,SC,0.02,12,0,0
2020-06-08,android,SE,18.4,1639,19,6
2020-06-08,android,SG,3.2,240,7,3
2020-06-08,android,SI,1.36,443,6,5
2020-06-08,android,SJ,0.01,4,0,0
2020-06-08,android,SK,24.74,4443,78,35
2020-06-08,android,SL,0.01,9,0,0
2020-06-08,android,SM,0.01,2,0,0
2020-06-08,android,SN,0.38,145,3,2
2020-06-08,android,SR,0.02,16,0,0
2020-06-08,android,SV,2.25,1596,19,8
2020-06-08,android,SX,0.02,7,0,0
2020-06-08,android,TD,0.01,5,0,0
2020-06-08,android,TG,0.02,12,1,0
2020-06-08,android,TH,16.22,7637,107,46
2020-06-08,android,TN,0.11,188,7,4
2020-06-08,android,TR,43.46,31315,398,107
2020-06-08,android,TT,1.55,449,11,6
2020-06-08,android,TW,1.73,156,3,4
2020-06-08,android,TZ,1.58,382,15,5
2020-06-08,android,UA,8.15,4139,129,62
2020-06-08,android,UG,0.01,12,0,0
2020-06-08,android,UK,47.44,5550,79,35
2020-06-08,android,US,485.4,44548,424,169
2020-06-08,android,VC,0.02,13,0,0
2020-06-08,android,VE,0.12,237,2,0
2020-06-08,android,VI,0.12,22,1,0
2020-06-08,android,VN,2.6,1324,22,11
2020-06-08,android,XK,0.05,53,1,0
2020-06-08,android,YT,0.01,21,0,0
2020-06-08,android,ZA,18.15,5338,50,37
2020-06-08,android,ZM,0.02,20,0,0
2020-06-08,android,ZW,0.04,18,0,0
2020-06-08,ios,AD,0.03,8,0,0
2020-06-08,ios,AE,10.05,1418,24,11
2020-06-08,ios,AF,0.09,48,0,0
2020-06-08,ios,AG,0.02,9,0,0
2020-06-08,ios,AL,0.09,43,0,0
2020-06-08,ios,AM,0.01,26,2,0
2020-06-08,ios,AO,0.1,22,0,0
2020-06-08,ios,AR,5.73,2484,54,9
2020-06-08,ios,AT,7.58,870,12,3
2020-06-08,ios,AU,41.95,2689,31,11
2020-06-08,ios,AW,0.05,10,0,0
2020-06-08,ios,AZ,0.17,51,2,1
2020-06-08,ios,BA,0.38,152,2,0
2020-06-08,ios,BB,0.07,26,1,1
2020-06-08,ios,BD,0.17,36,0,1
2020-06-08,ios,BE,6.22,860,11,4
2020-06-08,ios,BG,0.04,12,0,0
2020-06-08,ios,BH,5.77,342,2,2
2020-06-08,ios,BJ,0.01,1,0,0
2020-06-08,ios,BM,6.15,108,1,0
2020-06-08,ios,BN,1.26,166,2,0
2020-06-08,ios,BR,36.82,14636,203,58
2020-06-08,ios,BS,0.11,40,0,0
2020-06-08,ios,BW,0.02,8,0,0
2020-06-08,ios,BY,1.06,511,14,5
2020-06-08,ios,BZ,0.02,19,1,0
2020-06-08,ios,CA,26.29,2550,42,14
2020-06-08,ios,CD,0.05,30,0,0
2020-06-08,ios,CF,0.02,2,0,0
2020-06-08,ios,CG,0.01,2,0,0
2020-06-08,ios,CH,88.27,7148,100,11
2020-06-08,ios,CI,0.02,9,0,0
2020-06-08,ios,CL,33.57,9014,77,24
2020-06-08,ios,CN,0.08,21,0,0
2020-06-08,ios,CO,0.65,383,10,1
2020-06-08,ios,CR,0.1,42,1,1
2020-06-08,ios,CV,0.11,31,0,0
2020-06-08,ios,CW,0.02,10,0,0
2020-06-08,ios,CY,0.32,143,1,1
2020-06-08,ios,CZ,8.93,1838,25,6
2020-06-08,ios,DE,104.93,9346,130,48
2020-06-08,ios,DJ,0.01,13,1,0
2020-06-08,ios,DK,11.29,937,12,5
2020-06-08,ios,DO,3.95,860,17,4
2020-06-08,ios,DZ,0.33,234,8,5
2020-06-08,ios,EC,1.87,634,4,5
2020-06-08,ios,EE,0.05,10,0,0
2020-06-08,ios,EG,1.39,488,11,5
2020-06-08,ios,ES,12.91,2745,34,10
2020-06-08,ios,ET,0.06,30,0,0
2020-06-08,ios,FI,2.92,196,2,0
2020-06-08,ios,FO,0.08,11,0,0
2020-06-08,ios,FR,27.48,3686,52,9
2020-06-08,ios,GA,0.01,4,0,0
2020-06-08,ios,GE,1.34,748,17,5
2020-06-08,ios,GF,0.6,87,0,0
2020-06-08,ios,GG,1.85,37,0,0
2020-06-08,ios,GH,0.06,42,2,2
2020-06-08,ios,GL,0.05,27,1,1
2020-06-08,ios,GN,0.02,9,0,0
2020-06-08,ios,GP,2.29,172,3,0
2020-06-08,ios,GR,2.28,615,3,0
2020-06-08,ios,GT,0.01,11,0,0
2020-06-08,ios,GU,0.11,42,0,0
2020-06-08,ios,GY,0.02,9,0,0
2020-06-08,ios,HK,5.69,511,8,2
2020-06-08,ios,HN,1.12,334,3,0
2020-06-08,ios,HR,1.08,380,6,3
2020-06-08,ios,HT,0.02,8,0,0
2020-06-08,ios,HU,4.74,1055,22,4
2020-06-08,ios,ID,5.83,2416,34,3
2020-06-08,ios,IE,1.11,124,6,2
2020-06-08,ios,IL,4.08,861,10,4
2020-06-08,ios,IM,0.01,4,0,0
2020-06-08,ios,IN,7.6,2884,50,9
2020-06-08,ios,IQ,88.92,81074,1930,537
2020-06-08,ios,IS,0.17,17,0,0
2020-06-08,ios,IT,9.82,2306,30,7
2020-06-08,ios,JE,0.06,25,0,0
2020-06-08,ios,JM,0.01,6,0,0
2020-06-08,ios,JO,0.37,123,1,2
2020-06-08,ios,JP,34.31,2362,50,9
2020-06-08,ios,KE,0.5,85,1,1
2020-06-08,ios,KG,0.01,11,0,0
2020-06-08,ios,KH,1.28,593,4,3
2020-06-08,ios,KN,0.01,3,0,0
2020-06-08,ios,KR,8.69,526,9,3
2020-06-08,ios,KW,21.34,2410,41,16
2020-06-08,ios,KY,0.08,11,1,0
2020-06-08,ios,KZ,4.3,2709,55,13
2020-06-08,ios,LA,0.07,32,0,0
2020-06-08,ios,LB,2.3,505,12,3
2020-06-08,ios,LC,0.01,4,0,0
2020-06-08,ios,LI,0.01,3,0,0
2020-06-08,ios,LK,0.04,57,1,0
2020-06-08,ios,LT,0.01,7,0,1
2020-06-08,ios,LU,0.24,51,1,1
2020-06-08,ios,LV,0.08,10,0,0
2020-06-08,ios,LY,0.13,139,2,0
2020-06-08,ios,MA,1.04,274,8,2
2020-06-08,ios,MD,0.05,16,0,0
2020-06-08,ios,ME,0.06,25,0,0
2020-06-08,ios,MK,0.03,10,0,0
2020-06-08,ios,ML,0.02,11,0,0
2020-06-08,ios,MM,0.44,191,6,1
2020-06-08,ios,MN,0.12,59,0,0
2020-06-08,ios,MP,0.39,39,0,0
2020-06-08,ios,MQ,0.16,25,1,1
2020-06-08,ios,MT,0.01,5,0,0
2020-06-08,ios,MU,0.24,103,1,0
2020-06-08,ios,MV,0.48,165,1,0
2020-06-08,ios,MW,0.02,2,0,0
2020-06-08,ios,MX,19.02,5520,70,23
2020-06-08,ios,MY,14.27,3483,27,14
2020-06-08,ios,MZ,0.71,74,0,0
2020-06-08,ios,NA,0.36,101,0,0
2020-06-08,ios,NC,1.61,145,2,0
2020-06-08,ios,NE,0.01,8,0,0
2020-06-08,ios,NG,0.59,156,3,2
2020-06-08,ios,NI,0.04,34,2,0
2020-06-08,ios,NL,32.8,2995,57,9
2020-06-08,ios,NO,22.2,1405,15,3
2020-06-08,ios,NP,0.07,41,1,0
2020-06-08,ios,NZ,4.13,447,7,0
2020-06-08,ios,OM,1.66,452,4,0
2020-06-08,ios,PA,3.26,280,2,0
2020-06-08,ios,PE,1.23,532,3,0
2020-06-08,ios,PF,0.03,13,0,0
2020-06-08,ios,PH,2.83,1135,10,4
2020-06-08,ios,PK,0.62,211,4,0
2020-06-08,ios,PL,9.36,1770,24,4
2020-06-08,ios,PR,1.67,391,6,1
2020-06-08,ios,PS,0.19,88,3,0
2020-06-08,ios,PT,2.83,837,13,3
2020-06-08,ios,PY,0.06,32,1,0
2020-06-08,ios,QA,19.7,934,22,9
2020-06-08,ios,RE,1.68,350,3,3
2020-06-08,ios,RO,6.25,1641,27,9
2020-06-08,ios,RS,0.04,10,0,0
2020-06-08,ios,RU,106.71,22805,344,112
2020-06-08,ios,SA,84.02,12533,217,85
2020-06-08,ios,SC,0.01,2,0,0
2020-06-08,ios,SE,17.34,1346,24,8
2020-06-08,ios,SG,1.84,171,4,1
2020-06-08,ios,SI,0.13,45,1,0
2020-06-08,ios,SJ,0.03,3,0,0
2020-06-08,ios,SK,13.56,2188,28,12
2020-06-08,ios,SN,0.4,155,10,2
2020-06-08,ios,SO,0.01,9,0,0
2020-06-08,ios,SV,0.86,296,1,0
2020-06-08,ios,SX,0.11,3,0,0
2020-06-08,ios,SZ,0.01,2,0,0
2020-06-08,ios,TC,0.11,6,0,0
2020-06-08,ios,TD,0.01,2,0,0
2020-06-08,ios,TH,15.95,3963,57,8
2020-06-08,ios,TN,0.03,36,0,0
2020-06-08,ios,TR,55.79,35716,347,68
2020-06-08,ios,TT,1.92,144,3,2
2020-06-08,ios,TW,15.74,1725,21,4
2020-06-08,ios,TZ,0.34,125,3,1
2020-06-08,ios,UA,18.26,4813,70,28
2020-06-08,ios,UK,95.81,11124,114,39
2020-06-08,ios,US,809.97,72198,800,237
2020-06-08,ios,UY,0.12,36,1,0
2020-06-08,ios,UZ,0.01,7,0,0
2020-06-08,ios,VE,0.24,175,1,0
2020-06-08,ios,VG,0.02,3,0,0
2020-06-08,ios,VI,0.62,45,0,0
2020-06-08,ios,VN,6.14,1306,24,10
2020-06-08,ios,XK,0.18,35,0,0
2020-06-08,ios,YE,0.02,15,0,0
2020-06-08,ios,YT,0.01,4,0,0
2020-06-08,ios,ZA,6.37,1404,15,3
2020-06-08,ios,ZW,0.03,16,0,0
2020-06-09,android,AE,0.78,225,9,1
2020-06-09,android,AF,0.07,77,2,0
2020-06-09,android,AG,0.05,12,0,0
2020-06-09,android,AO,0.02,13,0,0
2020-06-09,android,AR,8.52,10666,199,84
2020-06-09,android,AT,7.18,993,11,4
2020-06-09,android,AU,5.44,588,7,2
2020-06-09,android,AW,0.03,30,0,0
2020-06-09,android,BA,1.57977,1583,22,12
2020-06-09,android,BB,0.02,13,1,0
2020-06-09,android,BD,0.12,215,3,2
2020-06-09,android,BE,13.24,2235,26,10
2020-06-09,android,BG,0.86,383,4,2
2020-06-09,android,BH,0.7,149,1,0
2020-06-09,android,BN,0.33,153,1,1
2020-06-09,android,BR,15.38,11057,213,117
2020-06-09,android,BS,0.08,24,0,0
2020-06-09,android,BW,0.03,23,1,0
2020-06-09,android,BY,0.63,513,4,1
2020-06-09,android,CA,41.45,4340,37,13
2020-06-09,android,CH,19.7591,2024,23,12
2020-06-09,android,CL,26.11,19647,214,86
2020-06-09,android,CO,3.95,3755,62,29
2020-06-09,android,CR,1.43,797,4,2
2020-06-09,android,CW,0.05,7,0,0
2020-06-09,android,CY,0.17,116,0,0
2020-06-09,android,CZ,18.6887,4194,46,20
2020-06-09,android,DE,74.2,7730,81,34
2020-06-09,android,DJ,0.02,10,1,1
2020-06-09,android,DK,6.18969,491,5,4
2020-06-09,android,DO,0.57,231,3,4
2020-06-09,android,DZ,1.78,2480,32,23
2020-06-09,android,EC,1.56,1242,25,14
2020-06-09,android,EG,2.43,2607,72,26
2020-06-09,android,ES,19.36,5723,77,38
2020-06-09,android,ET,0.01,10,0,1
2020-06-09,android,FI,1.49,184,2,1
2020-06-09,android,FJ,0.01,14,0,0
2020-06-09,android,FK,0.02,2,0,0
2020-06-09,android,FM,0.01,1,0,0
2020-06-09,android,FO,0.01,1,0,0
2020-06-09,android,FR,47.1177,7535,77,41
2020-06-09,android,GA,0.02,11,0,0
2020-06-09,android,GE,2.35,1726,55,22
2020-06-09,android,GF,0.25,67,0,0
2020-06-09,android,GG,0.04,7,0,0
2020-06-09,android,GH,0.15,67,1,0
2020-06-09,android,GL,0.02,12,0,0
2020-06-09,android,GN,0.01,12,1,0
2020-06-09,android,GP,0.47,89,0,0
2020-06-09,android,GR,2.3,995,9,2
2020-06-09,android,GU,0.04,23,0,0
2020-06-09,android,GY,0.02,12,0,0
2020-06-09,android,HK,0.61,101,3,1
2020-06-09,android,HN,0.24,202,2,2
2020-06-09,android,HR,2.66,1630,14,5
2020-06-09,android,HU,7.72929,3362,32,21
2020-06-09,android,ID,4.44,3430,48,23
2020-06-09,android,IE,2.03,420,5,4
2020-06-09,android,IL,2.46,443,9,5
2020-06-09,android,IM,0.04,7,0,0
2020-06-09,android,IN,3.86,4249,124,49
2020-06-09,android,IQ,11.65,16633,441,237
2020-06-09,android,IS,0.03,7,0,0
2020-06-09,android,IT,22.13,5349,61,23
2020-06-09,android,JE,0.08,6,0,0
2020-06-09,android,JO,0.15,124,4,4
2020-06-09,android,JP,6.38,431,10,4
2020-06-09,android,KE,0.2,100,2,1
2020-06-09,android,KH,0.15,166,4,5
2020-06-09,android,KN,0.03,10,0,0
2020-06-09,android,KR,15.8,677,19,5
2020-06-09,android,KW,0.5,139,1,1
2020-06-09,android,KY,0.01,7,0,0
2020-06-09,android,KZ,1.37,1042,15,9
2020-06-09,android,LA,0.04,83,1,1
2020-06-09,android,LB,2.17,1339,13,8
2020-06-09,android,LK,0.08,105,1,1
2020-06-09,android,LR,0.01,2,0,0
2020-06-09,android,LS,0.02,4,1,1
2020-06-09,android,LT,0.52,184,2,3
2020-06-09,android,LU,0.13,22,0,0
2020-06-09,android,LY,0.16,611,10,6
2020-06-09,android,MA,6.28,5889,58,30
2020-06-09,android,MC,0.01,2,0,0
2020-06-09,android,ME,0.01,23,1,0
2020-06-09,android,MM,0.86,1591,30,10
2020-06-09,android,MN,0.05,113,7,4
2020-06-09,android,MP,0.07,20,0,0
2020-06-09,android,MQ,0.07,21,0,0
2020-06-09,android,MU,0.18,75,2,0
2020-06-09,android,MV,0.03,21,1,0
2020-06-09,android,MX,6.34,3780,78,46
2020-06-09,android,MY,20.59,9418,123,47
2020-06-09,android,MZ,0.14,14,0,0
2020-06-09,android,NA,0.07,55,0,0
2020-06-09,android,NC,0.05,25,1,1
2020-06-09,android,NE,0.01,4,0,0
2020-06-09,android,NG,0.14,90,0,0
2020-06-09,android,NI,0.06,126,0,0
2020-06-09,android,NL,5.57,778,9,7
2020-06-09,android,NO,6.95973,637,5,3
2020-06-09,android,NP,0.08,137,2,0
2020-06-09,android,NZ,2.23987,248,3,1
2020-06-09,android,OM,0.05,50,1,0
2020-06-09,android,PA,0.29,174,1,0
2020-06-09,android,PE,2.61,1505,19,8
2020-06-09,android,PF,0.1,36,1,1
2020-06-09,android,PH,4.63,3681,54,30
2020-06-09,android,PK,0.86,950,27,13
2020-06-09,android,PL,28.1,8391,83,38
2020-06-09,android,PR,0.79,239,1,0
2020-06-09,android,PS,0.19,181,5,3
2020-06-09,android,PT,2.51,1439,17,5
2020-06-09,android,PW,0.01,8,0,0
2020-06-09,android,QA,1.69,527,3,2
2020-06-09,android,RE,0.66,237,3,3
2020-06-09,android,RO,10.26,4546,72,34
2020-06-09,android,RU,49.1378,19331,325,103
2020-06-09,android,SA,9.19,2737,52,21
2020-06-09,android,SC,0.04,9,0,0
2020-06-09,android,SE,7.37,727,10,4
2020-06-09,android,SG,1.25,140,3,1
2020-06-09,android,SI,0.869834,256,3,0
2020-06-09,android,SJ,0.01,3,0,0
2020-06-09,android,SK,10.39,3029,50,28
2020-06-09,android,SN,0.07,32,2,1
2020-06-09,android,SR,0.01,19,0,0
2020-06-09,android,SV,0.31,283,2,2
2020-06-09,android,SX,0.01,3,0,0
2020-06-09,android,TC,0.01,5,0,0
2020-06-09,android,TD,0.01,2,0,0
2020-06-09,android,TG,0.03,6,0,0
2020-06-09,android,TH,11.41,5506,61,30
2020-06-09,android,TN,0.07,113,5,4
2020-06-09,android,TR,32.9785,26112,291,92
2020-06-09,android,TT,0.14,59,0,1
2020-06-09,android,TW,1.68,223,1,0
2020-06-09,android,TZ,0.05,61,1,0
2020-06-09,android,UA,5.11,2311,60,28
2020-06-09,android,UK,36.81,4660,53,18
2020-06-09,android,US,354.32,31457,280,112
2020-06-09,android,UY,0.01,2,0,0
2020-06-09,android,VE,0.09,139,1,0
2020-06-09,android,VG,0.02,2,0,0
2020-06-09,android,VI,0.08,16,0,0
2020-06-09,android,VN,2.25,1057,17,5
2020-06-09,android,XK,0.04,33,0,0
2020-06-09,android,ZA,18.31,4575,44,19
2020-06-09,android,ZM,0.01,15,0,0
2020-06-09,ios,AE,12.33,1886,38,10
2020-06-09,ios,AF,0.08,29,0,0
2020-06-09,ios,AL,0.14,21,0,0
2020-06-09,ios,AM,0.01,17,0,0
2020-06-09,ios,AO,0.03,11,0,0
2020-06-09,ios,AR,3.96,1983,24,8
2020-06-09,ios,AT,4.43,571,7,2
2020-06-09,ios,AU,34.21,2117,23,8
2020-06-09,ios,AW,0.01,4,0,0
2020-06-09,ios,AZ,0.04,21,1,1
2020-06-09,ios,BA,0.03,24,0,0
2020-06-09,ios,BD,0.07,20,1,0
2020-06-09,ios,BE,5.02,743,9,2
2020-06-09,ios,BG,0.02,18,0,0
2020-06-09,ios,BH,0.15,45,2,1
2020-06-09,ios,BJ,0.03,3,0,0
2020-06-09,ios,BM,0.8,38,0,0
2020-06-09,ios,BN,0.25,38,1,0
2020-06-09,ios,BO,0.01,7,0,0
2020-06-09,ios,BR,36.7,17350,165,39
2020-06-09,ios,BS,0.05,11,0,0
2020-06-09,ios,BT,0.01,2,0,0
2020-06-09,ios,BW,0.02,8,0,0
2020-06-09,ios,BY,0.48,441,20,3
2020-06-09,ios,CA,22.4,2146,28,14
2020-06-09,ios,CD,0.02,8,0,0
2020-06-09,ios,CG,0.02,2,0,0
2020-06-09,ios,CH,69.45,7709,74,14
2020-06-09,ios,CI,0.01,9,0,0
2020-06-09,ios,CL,27.96,10364,89,19
2020-06-09,ios,CN,0.04,19,0,1
2020-06-09,ios,CO,0.45,306,7,2
2020-06-09,ios,CR,0.07,30,0,0
2020-06-09,ios,CW,0.03,4,0,0
2020-06-09,ios,CY,0.2,98,3,0
2020-06-09,ios,CZ,4.09,853,11,4
2020-06-09,ios,DE,77.23,7161,69,35
2020-06-09,ios,DJ,0.02,16,0,0
2020-06-09,ios,DK,6.81,563,6,2
2020-06-09,ios,DO,0.1,34,0,1
2020-06-09,ios,EC,1.81,787,7,4
2020-06-09,ios,EE,0.04,10,1,0
2020-06-09,ios,EG,0.37,179,2,0
2020-06-09,ios,ES,9.15,2206,20,8
2020-06-09,ios,FI,1.24,107,1,1
2020-06-09,ios,FJ,0.02,6,0,0
2020-06-09,ios,FK,0.01,2,0,0
2020-06-09,ios,FR,19.66,2796,33,11
2020-06-09,ios,GA,0.01,2,0,0
2020-06-09,ios,GE,1.41,746,17,5
2020-06-09,ios,GF,0.23,31,1,1
2020-06-09,ios,GG,0.13,11,0,0
2020-06-09,ios,GH,0.07,27,1,0
2020-06-09,ios,GL,0.02,10,0,0
2020-06-09,ios,GP,0.07,27,0,0
2020-06-09,ios,GR,1.03,294,3,0
2020-06-09,ios,GT,0.01,10,0,0
2020-06-09,ios,GU,0.08,42,0,0
2020-06-09,ios,HK,3.72,371,10,3
2020-06-09,ios,HN,0.24,114,1,0
2020-06-09,ios,HR,0.47,182,5,2
2020-06-09,ios,HU,3.24,804,10,5
2020-06-09,ios,ID,4.78,2477,29,5
2020-06-09,ios,IE,0.7,80,1,0
2020-06-09,ios,IL,2.38,558,5,1
2020-06-09,ios,IM,0.01,4,0,0
2020-06-09,ios,IN,8.61,4458,59,15
2020-06-09,ios,IQ,14.07,13614,248,159
2020-06-09,ios,IS,0.04,10,1,0
2020-06-09,ios,IT,9.4,2218,22,5
2020-06-09,ios,JE,0.02,5,0,0
2020-06-09,ios,JO,0.22,66,6,2
2020-06-09,ios,JP,26.71,1611,18,8
2020-06-09,ios,KG,0.02,15,0,0
2020-06-09,ios,KH,0.01,12,0,0
2020-06-09,ios,KR,5.07,352,4,2
2020-06-09,ios,KW,25.21,3585,94,25
2020-06-09,ios,KZ,1.45,901,13,5
2020-06-09,ios,LA,0.08,12,0,0
2020-06-09,ios,LB,0.42,124,0,0
2020-06-09,ios,LC,0.01,2,0,0
2020-06-09,ios,LI,0.02,3,0,0
2020-06-09,ios,LK,0.04,41,0,0
2020-06-09,ios,LT,0.05,17,1,0
2020-06-09,ios,LU,0.05,20,0,0
2020-06-09,ios,LV,0.05,10,0,0
2020-06-09,ios,LY,0.05,56,0,0
2020-06-09,ios,MA,0.46,49,0,0
2020-06-09,ios,ME,0.04,14,0,0
2020-06-09,ios,MF,0.01,3,0,0
2020-06-09,ios,MK,0.03,9,1,0
2020-06-09,ios,ML,0.02,11,0,0
2020-06-09,ios,MM,0.19,98,0,0
2020-06-09,ios,MN,0.01,7,0,0
2020-06-09,ios,MQ,0.02,14,1,0
2020-06-09,ios,MT,0.01,4,0,0
2020-06-09,ios,MU,0.02,13,0,0
2020-06-09,ios,MV,0.16,66,1,0
2020-06-09,ios,MX,20.29,7612,83,16
2020-06-09,ios,MY,7.69,2392,18,6
2020-06-09,ios,MZ,0.07,15,0,0
2020-06-09,ios,NA,0.04,18,0,0
2020-06-09,ios,NC,0.08,12,0,0
2020-06-09,ios,NG,0.4,57,1,0
2020-06-09,ios,NI,0.04,16,1,0
2020-06-09,ios,NL,12.0,1155,13,2
2020-06-09,ios,NO,14.06,860,7,4
2020-06-09,ios,NZ,2.6,241,4,2
2020-06-09,ios,OM,0.77,230,9,2
2020-06-09,ios,PA,0.43,88,0,0
2020-06-09,ios,PE,0.04,16,0,0
2020-06-09,ios,PF,0.02,6,0,0
2020-06-09,ios,PH,3.72,1687,20,6
2020-06-09,ios,PK,0.2,82,3,1
2020-06-09,ios,PL,6.81,1611,15,1
2020-06-09,ios,PR,0.49,148,0,1
2020-06-09,ios,PS,0.04,27,1,0
2020-06-09,ios,PT,2.29,610,7,5
2020-06-09,ios,PY,0.1,40,1,0
2020-06-09,ios,QA,4.15,555,8,5
2020-06-09,ios,RE,0.17,24,1,0
2020-06-09,ios,RO,6.04,1664,16,7
2020-06-09,ios,RS,0.04,12,1,0
2020-06-09,ios,RU,94.64,28201,395,120
2020-06-09,ios,SA,75.28,14293,264,107
2020-06-09,ios,SC,0.01,4,0,0
2020-06-09,ios,SE,9.57,1000,16,2
2020-06-09,ios,SG,0.53,51,0,0
2020-06-09,ios,SI,0.04,8,0,1
2020-06-09,ios,SK,6.67,1382,18,2
2020-06-09,ios,SL,0.01,2,0,0
2020-06-09,ios,SM,0.01,2,0,0
2020-06-09,ios,SN,0.04,6,2,2
2020-06-09,ios,SO,0.01,3,0,0
2020-06-09,ios,SV,0.17,80,0,0
2020-06-09,ios,TC,0.01,3,0,0
2020-06-09,ios,TD,0.04,3,0,0
2020-06-09,ios,TG,0.01,3,0,0
2020-06-09,ios,TH,6.84,1986,22,4
2020-06-09,ios,TO,0.02,1,0,0
2020-06-09,ios,TR,45.79,31804,285,60
2020-06-09,ios,TT,0.01,6,0,0
2020-06-09,ios,TW,18.62,1790,17,2
2020-06-09,ios,TZ,0.17,40,0,0
2020-06-09,ios,UA,15.05,5274,73,25
2020-06-09,ios,UG,0.01,4,0,0
2020-06-09,ios,UK,84.53,10774,127,41
2020-06-09,ios,US,544.13,60425,593,178
2020-06-09,ios,UY,0.05,40,0,0
2020-06-09,ios,UZ,0.02,14,1,1
2020-06-09,ios,VE,0.08,80,0,0
2020-06-09,ios,VI,0.17,25,0,0
2020-06-09,ios,VN,2.34,572,7,5
2020-06-09,ios,XK,0.04,16,0,0
2020-06-09,ios,YE,0.03,13,1,0
2020-06-09,ios,YT,0.01,3,0,0
2020-06-09,ios,ZA,5.47,902,8,1
2020-06-09,ios,ZM,0.01,4,0,0
2020-06-09,ios,ZW,0.01,6,0,0
2020-06-10,android,AE,0.8,327,4,4
2020-06-10,android,AF,0.06,62,4,0
2020-06-10,android,AL,0.04,13,0,1
2020-06-10,android,AR,9.65,11231,163,63
2020-06-10,android,AT,7.77,1080,13,9
2020-06-10,android,AU,5.19,620,1,1
2020-06-10,android,AW,0.01,8,0,0
2020-06-10,android,BA,1.53,1305,15,12
2020-06-10,android,BB,0.02,13,0,0
2020-06-10,android,BD,0.09,141,3,1
2020-06-10,android,BE,10.83,1976,25,6
2020-06-10,android,BF,0.01,9,0,0
2020-06-10,android,BG,0.8,429,3,1
2020-06-10,android,BH,1.77,193,4,1
2020-06-10,android,BM,0.01,3,0,0
2020-06-10,android,BN,0.27,133,2,0
2020-06-10,android,BR,9.75,5361,109,51
2020-06-10,android,BS,0.04,14,0,0
2020-06-10,android,BW,0.04,21,0,0
2020-06-10,android,BY,0.59,387,4,2
2020-06-10,android,CA,36.96,3961,37,16
2020-06-10,android,CD,0.01,25,8,0
2020-06-10,android,CH,13.97,1515,17,10
2020-06-10,android,CL,26.22,18988,228,84
2020-06-10,android,CM,0.01,4,0,0
2020-06-10,android,CO,2.91,2526,34,18
2020-06-10,android,CR,1.25,840,10,9
2020-06-10,android,CV,0.08,57,0,0
2020-06-10,android,CW,0.04,8,0,0
2020-06-10,android,CY,0.53,95,1,0
2020-06-10,android,CZ,17.24,4185,51,23
2020-06-10,android,DE,74.23,8157,125,48
2020-06-10,android,DK,6.82,615,11,6
2020-06-10,android,DM,0.01,2,0,0
